#\Oman.txt;;;;;;;;;;;X;
EVT_7408_NAME;Djaffar ibn al-Mansur has died!;;;;;;;;;;X;
EVT_7408_DESC;The Sultan of Kathiri, Djaffar ibn al-Mansur, has died! His son, al-Husayn ibn Ali has become the new Sultan of Kathiri, and assumed the positions his father held in the central government.;;;;;;;;;;X;
EVT_7408_OPTIONA;Memento mori;;;;;;;;;;X;
EVT_7409_NAME;Djaffar ibn al-Mansur has died!;;;;;;;;;;X;
EVT_7409_DESC;The Sultan of Kathiri, Djaffar ibn al-Mansur, has died! His son, al-Husayn ibn Ali has become the new Sultan of Kathiri.;;;;;;;;;;X;
EVT_7409_OPTIONA;Memento mori;;;;;;;;;;X;
#\Ottoman Empire.txt;;;;;;;;;;;X;
EVT_77188_NAME;Black Monday hits Ottoman Empire!;;;;;;;;;;X;
EVT_77188_DESC;Almost month ago, the Berlin Stock Exchange plunged into bottomless depths, throwing the economy of the German empire into an unprecedented crisis. Now the crash's shockwaves have reached the Ottoman Empire. German and Austrian-owned companies have closed down or laid-off their workers, the Ottoman lira is losing it´s already-low value, and resource exports are shrinking. Our unstable economy is on the verge of collapse.....;;;;;;;;;;X;
EVT_77188_OPTIONA;Great Allah protect us;;;;;;;;;;X;
EVT_77185_NAME;Initial stabilisation;;;;;;;;;;X;
EVT_77185_DESC;With the first wave of the crisis slowly passing by, some less affected branches of the economy have bounced back from the bottom. Still, the overall state of our economy does not look optimistic...;;;;;;;;;;X;
EVT_77185_OPTIONA;Let´s hope stabilisation will come soon;;;;;;;;;;X;
EVT_77186_NAME;Government intervention;;;;;;;;;;X;
EVT_77186_DESC;With at least partial political stabilisation finally in place, we are prepared to enact a series of intensive reforms, aimed at restoring pre-crisis industrial power.;;;;;;;;;;X;
EVT_77186_OPTIONA;Excellent!;;;;;;;;;;X;
EVT_77187_NAME;Further stabilisation;;;;;;;;;;X;
EVT_77187_DESC;Thanks to renewed interest of foreign companies our economy continues to regain pre-crisis efficiency.;;;;;;;;;;X;
EVT_77187_OPTIONA;Keep it up!;;;;;;;;;;X;
EVT_91317_NAME;Request of the International Jewish Lobby;;;;;;;;;;X;
EVT_91317_DESC;The Ottoman authorities have always welcomed the Jews. Since the reign of Sultan Bayezid II, who allowed the settlement of the Iberian Jews in his lands after their expulsion from Spain, they have been an integral part of the empire. However, since the rise of Zionism, laws have been passed to prevent the mass settlement of foreign Jews in Palestine, while avoiding restriction on their pilgrimages. Recently we have been approached by an international Jewish lobby, asking for less constricting laws.;;;;;;;;;;X;
EVT_91317_OPTIONA;Very well, allow limited settlement of foreign Jews in Palestine;;;;;;;;;;X;
EVT_91317_OPTIONB;Grant complete freedom of settlement to all non-Ottoman Jews;;;;;;;;;;X;
EVT_91317_OPTIONC;We will not jeopardize the stability of Palestine!;;;;;;;;;;X;
EVT_91318_NAME;Settlers in Palestine;;;;;;;;;;X;
EVT_91318_DESC;The incredible number of Jews who flocked towards Palestine after the passage of new Settlement Laws caused a drastic demographic change in the region. Since their settlement in Jerusalem and the environs, it has become clear that Hebrew is rapidly becoming the second, and some might even argue first language of Palestine. The ideals of Zionism have also entered our lands, and several Judaic factions have already requested increasing amounts of autonomy, even verging on demands for independence.;;;;;;;;;;X;
EVT_91318_OPTIONA;Our greatness came from centralized government, not giving away power!;;;;;;;;;;X;
EVT_91318_OPTIONB;Grant them local autonomy;;;;;;;;;;X;
EVT_91318_OPTIONC;Ingrates! Drive them from these lands before this gets out of hand!;;;;;;;;;;X;
EVT_91327_NAME;The Great Arabian Revolt!;;;;;;;;;;X;
EVT_91327_DESC;In the middle of 1944, faced with mounting opression from their Turkish masters, several Arab cities erupted in open revolt. Mobs began burning down Ottoman institutions and raided police and military bases. From Baghdad to Jerusalem, Arabs have risen up against the Ottoman Empire.;;;;;;;;;;X;
EVT_91327_OPTIONA;We will crush them!;;;;;;;;;;X;
EVT_91328_NAME;Second Arabian Revolt!;;;;;;;;;;X;
EVT_91328_DESC;In the middle of 1946 several Arabian tribes united their efforts to destabilize the Ottoman Empire again. Will it succeed this time?;;;;;;;;;;X;
EVT_91328_OPTIONA;We will crush them!;;;;;;;;;;X;
EVT_91329_NAME;Kurdish Uprising;;;;;;;;;;X;
EVT_91329_DESC;The Ottomans tried to subdue their Kurdish subjects through evermore forceful means. This year will see open uprisings in all Kurdish majority areas of the Empire.;;;;;;;;;;X;
EVT_91329_OPTIONA;These damn kurds never give up!;;;;;;;;;;X;
EVT_377189_NAME;Kurdish uprising crushed!;;;;;;;;;;X;
EVT_377189_DESC;Our military has successfully taken control of all Kurdish national territory. Once again their uprising was futile.;;;;;;;;;;X;
EVT_377189_OPTIONA;These damn Kurds will never learn from the past!;;;;;;;;;;X;
EVT_377190_NAME;Kurdish uprising;;;;;;;;;;X;
EVT_377190_DESC;With regions inhabitated by kurds declaring independence from us, the stability of the Ottoman Empire is on the verge of collapsing since one succesful uprising can cause a Domino effect in all Arabian provinces and puppet states. We must crush this uprising quickly.;;;;;;;;;;X;
EVT_377190_OPTIONA;Independent Kurdistan must be crushed !;;;;;;;;;;X;
EVT_377190_OPTIONB;Perhaps they deserve independence....;;;;;;;;;;X;
EVT_377191_NAME;Freedom at last !;;;;;;;;;;X;
EVT_377191_DESC; The oppression of the Ottoman Empire aimed against the survival of our nation cannot be tolerated any longer!;;;;;;;;;;X;
EVT_377191_OPTIONA;We will defend our freedom!;;;;;;;;;;X;
EVT_77192_NAME;Destroying the Kurdish Forts;;;;;;;;;;X;
EVT_77192_DESC;The Kurdish uprising was once again crushed by our invincible army, but in some parts of their territory the forts remained. These are useless for us but some rebels will use them - against us.;;;;;;;;;;X;
EVT_77192_OPTIONA;Destroy them!;;;;;;;;;;X;
EVT_77193_NAME;Kurdistan still exists!;;;;;;;;;;X;
EVT_77193_DESC;Even the concentration of our elite armed forces could not break apart the rebellious state of Kurdistan. Some members of the general staff suggest that continuing with this fruitless effort greatly weakens our forces facing the hostile Arabian states of Hejaz and Egypt. Shall we recognize the independence of Kurdistan?;;;;;;;;;;X;
EVT_77193_OPTIONA;Accept their independence....;;;;;;;;;;X;
EVT_77193_OPTIONB;Never!;;;;;;;;;;X;
EVT_91330_NAME;The Imperial Camel Desert Corps;;;;;;;;;;X;
EVT_91330_DESC;With its few resources and desert landscapes, the Ottoman Empire had to find a smart way of exploiting its weakness and converting it into an advantage.  In 1936 an organized Camel Corp was created.  Even if using camels in modern warfare may seem an anachronism, they need very little water, are adapted to the terrain and don't require any oil, giving them more flexibility than armoured vehicles. It will also give us an edge over the nomadic tribes of Arabia!;;;;;;;;;;X;
EVT_91330_OPTIONA;Create it!;;;;;;;;;;X;
EVT_91330_OPTIONB;What a stupid idea!;;;;;;;;;;X;
EVT_91331_NAME;Dissatisfaction at Home;;;;;;;;;;X;
EVT_91331_DESC;Increasing levels of Arab nationalism is spreading dissatisfaction among our subjects. The independent state of Hejaz is a constant symbol of freedom from control of Instanbul. How shall we deal with these dissenting elements in our diverse Empire?;;;;;;;;;;X;
EVT_91331_OPTIONA;Ignore the problem and hope it goes away.;;;;;;;;;;X;
EVT_91331_OPTIONB;Grant more autonomy to local governments.;;;;;;;;;;X;
EVT_91331_OPTIONC;Better to be feared than loved. Crack down on dissidents.;;;;;;;;;;X;
EVT_91332_NAME;Arab nationalists threaten revolt;;;;;;;;;;X;
EVT_91332_DESC;The 25th anniversary of our entry into the Welkrieg is approaching on October 28th and Arab nationalists are using the event as an excuse to protest the government. This time angry crowds risk the outbreak of violence and open rebellion. How shall we respond?;;;;;;;;;;X;
EVT_91332_OPTIONA;Ignore the problem and hope it goes away.;;;;;;;;;;X;
EVT_91332_OPTIONB;Send in police from the capital in preparation for the event.;;;;;;;;;;X;
EVT_91332_OPTIONC;Declare martial law and send in the army.;;;;;;;;;;X;
EVT_91333_NAME;25th Anniversary of War Sparks Riots;;;;;;;;;;X;
EVT_91333_DESC;The 25th anniversary of our entry into the Welkrieg has sparked angry riots as Arab nationalists take to the streets to show their discontent with the Ottoman government. Police are having a hard time keeping control of the situation and many local officers have joined the rioters.;;;;;;;;;;X;
EVT_91333_OPTIONA;Fine, let them join Hejaz if that's what they want.;;;;;;;;;;X;
EVT_91333_OPTIONB;Put down the revolt, but let it end there.;;;;;;;;;;X;
EVT_91333_OPTIONC;Put down the revolt, and declare war on Hejaz.;;;;;;;;;;X;
EVT_77082_NAME;Our lands expand;;;;;;;;;;X;
EVT_77082_DESC;Following years of contention involving domestic Arab nationalists, the Ottoman Empire has released several of its provinces to our control.;;;;;;;;;;X;
EVT_77082_OPTIONA;Good for them!;;;;;;;;;;X;
EVT_77083_NAME;Ottoman Aggression Demands a Response!;;;;;;;;;;X;
EVT_77083_DESC;Following years of contention involving domestic Arab nationalists, the Ottoman Empire has declared war on the independent kingdom of Hejaz. Arab solidarity demands a response!;;;;;;;;;;X;
EVT_77083_OPTIONA;We shall aid our brothers.;;;;;;;;;;X;
EVT_77083_OPTIONB;That sounds too dangerous!;;;;;;;;;;X;
EVT_77093_NAME;German Empire in disarray;;;;;;;;;;X;
EVT_77093_DESC;With the German Empire in turmoil, we have a great oportunity to seize control of the Suez canal. There is very little that the German Empire can do to stop us at this point.;;;;;;;;;;X;
EVT_77093_OPTIONA;Seize control of Suez!;;;;;;;;;;X;
EVT_77093_OPTIONB;Rather not;;;;;;;;;;X;
EVT_77094_NAME;Egypt takes control over Suez canal !;;;;;;;;;;X;
EVT_77094_DESC;With our empire in chaos Egypt used this oportunity to seize control of the Suez canal. Currently there is very little that we can do to stop Egypt at this point.;;;;;;;;;;X;
EVT_77094_OPTIONA;There is nothing we can do;;;;;;;;;;X;
EVT_77094_OPTIONB;This means WAR!;;;;;;;;;;X;
EVT_377104_NAME;Cypriot Uprising;;;;;;;;;;X;
EVT_377104_DESC;With the weakness of our empire clearly exposed by the latest series of revolts against the central power in Istanbul it is no surprise that dissatisfied Greek inhabitants of Cyprus used this opportunity to revolt against our rule...;;;;;;;;;;X;
EVT_377104_OPTIONA;Another revolt!;;;;;;;;;;X;
EVT_377105_NAME;Cypriot uprising crushed!;;;;;;;;;;X;
EVT_377105_DESC;Our military has succesfully taken control of all Cypriot national territory. Once again their uprising was futile.;;;;;;;;;;X;
EVT_377105_OPTIONA;These damn Greeks will never learn from the past!;;;;;;;;;;X;
EVT_377106_NAME;Cypriot uprising;;;;;;;;;;X;
EVT_377106_DESC;With regions inhabitated by Cypriot Greeks declaring independence from us, the stability of our empire is further endangered. We must crush this uprising quickly.;;;;;;;;;;X;
EVT_377106_OPTIONA;The Cypriot Greeks will be crushed!;;;;;;;;;;X;
EVT_377106_OPTIONB;Perhaps they deserve independence....;;;;;;;;;;X;
EVT_377107_NAME;Freedom at last!;;;;;;;;;;X;
EVT_377107_DESC;The oppression of the Ottoman empire aimed against the survival of Cyprus cannot be tolerated any longer!;;;;;;;;;;X;
EVT_377107_OPTIONA;We will defend our freedom!;;;;;;;;;;X;
EVT_377108_NAME;Destroying the Cypriot fortifications;;;;;;;;;;X;
EVT_377108_DESC;The Cypriot uprising was once again crushed by our invincible army, but in some parts of their territory the forts remained everywhere. These are useless for us but some rebels will use them - against us.;;;;;;;;;;X;
EVT_377108_OPTIONA;Destroy them!;;;;;;;;;;X;
EVT_377109_NAME;Cypriot greeks succesfully resist!;;;;;;;;;;X;
EVT_377109_DESC;Even the concentration of our elite armed forces could not break apart the rebellious state of Cyprus. Some members of the general staff suggest that continuing with this fruitless effort greatly weakens our forces facing the hostile Arabian states of Hashemite Arabia and Egypt. Shall we recognize the independence of Cyprus?;;;;;;;;;;X;
EVT_377109_OPTIONA;Accept their independence....;;;;;;;;;;X;
EVT_377109_OPTIONB;Never!;;;;;;;;;;X;
EVT_377110_NAME;The Cypriot uprising;;;;;;;;;;X;
EVT_377110_DESC;The Greek inhabitants of Cyprus people have risen against their Ottoman overlords, wanting to finally break free from them. This presents us with the option to significantly weaken the Ottoman Empire via supporting the Cypriot independence movement...;;;;;;;;;;X;
EVT_377110_OPTIONA;Send aid to the Cypriots!;;;;;;;;;;X;
EVT_377110_OPTIONB;We cannot do anything...;;;;;;;;;;X;
EVT_377111_NAME;Aid from the Greece;;;;;;;;;;X;
EVT_377111_DESC;Greece has sent us large amounts of supplies and volunteers eager to help us prevail against the Ottoman Empire!;;;;;;;;;;X;
EVT_377111_OPTIONA;Great!;;;;;;;;;;X;
EVT_377112_NAME;The End of the Cypriot war;;;;;;;;;;X;
EVT_377112_DESC;For good or ill, the Cypriot war is now over.  The General Staff has reported that they learned many valuable lessons regarding the nature of modern warfare over the course of the conflict.;;;;;;;;;;X;
EVT_377112_OPTIONA;Great!;;;;;;;;;;X;
EVT_377113_NAME;Foreign policy;;;;;;;;;;X;
EVT_377113_DESC;With our independence secured, it is now time to decide our foreign orientation. Currently we can try to reunite with Greece as we tried in past, or maintain our independence and remain in isolation.;;;;;;;;;;X;
EVT_377113_OPTIONA;We must reunite with Greece!;;;;;;;;;;X;
EVT_377113_OPTIONB;We must turn to isolationism;;;;;;;;;;X;
EVT_377114_NAME;Cyprus wishes unification;;;;;;;;;;X;
EVT_377114_DESC;After years of Ottoman occupation, the people of Cyprus has decided to throw off the shackles of Ottoman oppression and unify with us.;;;;;;;;;;X;
EVT_377114_OPTIONA;YES!;;;;;;;;;;X;
EVT_377114_OPTIONB;It is too risky;;;;;;;;;;X;
EVT_377115_NAME;Status of Armenia;;;;;;;;;;X;
EVT_377115_DESC;For many years, the Ottomans have been free to impose their tyrannical will over us. Today, problems have arisen for the Ottomans, and this presents as with a chance to free ourselves from Ottoman dominance once and for all and establish a free and independent Armenia.;;;;;;;;;;X;
EVT_377115_OPTIONA;Declare complete independence from the Ottomans!;;;;;;;;;;X;
EVT_377115_OPTIONB;The time is not right!;;;;;;;;;;X;
EVT_377116_NAME;Armenia declares independence !;;;;;;;;;;X;
EVT_377116_DESC;For many years, we have ruled over Armenia. But today, with our country engaged in a lengthy conflict, Armenia has decided to use this opportunity to break from our dominance, inciting riots in the eastern parts of our empire inhabited by Armenian minorities in the process. How should we react to this mess?;;;;;;;;;;X;
EVT_377116_OPTIONA;Let them go;;;;;;;;;;X;
EVT_377116_OPTIONB;Blasphemy! Crush this upstart!;;;;;;;;;;X;
EVT_377117_NAME;Armenia still exists!;;;;;;;;;;X;
EVT_377117_DESC;Even the concentration of our elite armed forces could not break apart the rebellious state of Armenia. Some members of the general staff suggest that continuing with this fruitless effort greatly weakens our forces facing the hostile Arabian states of Hashemite Arabia and Egypt. Shall we recognize the independence of Armenia?;;;;;;;;;;X;
EVT_377117_OPTIONA;Accept their independence...;;;;;;;;;;X;
EVT_377117_OPTIONB;Never!;;;;;;;;;;X;
EVT_377118_NAME;German Empire in disarray;;;;;;;;;;X;
EVT_377118_DESC;With the German Empire in turmoil, we have a great oportunity to seize control of Aden. There is very little that the German Empire can do to stop us at this point.;;;;;;;;;;X;
EVT_377118_OPTIONA;Seize control of Aden!;;;;;;;;;;X;
EVT_377118_OPTIONB;Rather not;;;;;;;;;;X;
EVT_377119_NAME;Yemen takes control of Aden!;;;;;;;;;;X;
EVT_377119_DESC;With our empire in chaos Yemen used this oportunity to seize control of Aden. Currently there is very little that we can do to stop Yemen at this point.;;;;;;;;;;X;
EVT_377119_OPTIONA;There is nothing we can do;;;;;;;;;;X;
EVT_377119_OPTIONB;This means WAR!;;;;;;;;;;X;
EVT_377131_NAME;The Treaty of Jerusalem;;;;;;;;;;X;
EVT_377131_DESC;We've been beaten by the armed forces of the Arabian states. How did this happen? They've captured the majority of our Arabian territory! We should offer peace to them while we can!;;;;;;;;;;X;
EVT_377131_OPTIONA;Offer peace treaty, recognizing Arabian territorial gains;;;;;;;;;;X;
EVT_377131_OPTIONB;No, the war will continue until we march through Cairo!;;;;;;;;;;X;
EVT_377132_NAME;The Treaty of Jerusalem;;;;;;;;;;X;
EVT_377132_DESC;We've succesfully beaten the armed forces of the Ottoman Empire and conquered large parts of their empire. Now the humiliated Ottoman leadership offers us peace in which they promise to recognize our teritorial gains and withdraw from the disputed teritory. How shall we react?;;;;;;;;;;X;
EVT_377132_OPTIONA;Accept the proposal, this is more than we hoped!;;;;;;;;;;X;
EVT_377132_OPTIONB;No, the war will continue until our army marches through Istanbul!;;;;;;;;;;X;
EVT_377133_NAME;The Treaty of Jerusalem;;;;;;;;;;X;
EVT_377133_DESC;According to the Treaty of Jerusalem we must withdraw our force from the remaining parts of our Arabian provinces...;;;;;;;;;;X;
EVT_377133_OPTIONA;How humiliating!;;;;;;;;;;X;
EVT_377134_NAME;The Arabs Refused to Sign the Treaty!;;;;;;;;;;X;
EVT_377134_DESC;The Arabian states refused our generous peace offer and renewed military actions....;;;;;;;;;;X;
EVT_377134_OPTIONA;They will pay for this...;;;;;;;;;;X;
EVT_377135_NAME;Dividends from the Treaty of Jerusalem;;;;;;;;;;X;
EVT_377135_DESC;The Arabian bloc was successful in its conflict with the Ottoman Empire and we were able to gain large swathes of Ottoman territory. Now comes the time for honouring the plans made at the Arab Congress in Cairo.;;;;;;;;;;X;
EVT_377135_OPTIONA;Honour the Pact!;;;;;;;;;;X;
EVT_377135_OPTIONB;Honour the Pact!;;;;;;;;;;X;
EVT_377135_OPTIONC;We shall keep our conquests!;;;;;;;;;;X;
EVT_377136_NAME;Kurds leaving to join uprising;;;;;;;;;;X;
EVT_377136_DESC;The eruption of the Kurdish uprising in the Ottoman Empire convinced part of our Kurdish population to leave the country to join the uprising. Shall we allow them to leave our country to join the uprising?;;;;;;;;;;X;
EVT_377136_OPTIONA;Well, who cares?;;;;;;;;;;X;
EVT_377136_OPTIONB;Prevent them from leaving;;;;;;;;;;X;
EVT_377137_NAME;Kurdish volunteers from Persia;;;;;;;;;;X;
EVT_377137_DESC;Our fight for the freedom of the Kurdish nation has attracted the attention of all Kurds. Many have decided to leave their homelands to join our fight for freedom!;;;;;;;;;;X;
EVT_377137_OPTIONA;We need all the help we can get!;;;;;;;;;;X;
EVT_377138_NAME;Armed Putsch;;;;;;;;;;X;
EVT_377138_DESC;Our defeat in the last war against our mortal enemies proved that our leadership is completely incompetent and unfit to rule. A group of officers with the silent support of the general staff have launched a putsch aimed at deposing the sultan from the throne.;;;;;;;;;;X;
EVT_377138_OPTIONA;Putsch overthrows the sultan! A republic is declared!;;;;;;;;;;X;
EVT_377138_OPTIONB;Putsch fails!;;;;;;;;;;X;
EVT_377139_NAME;Future of Turkey;;;;;;;;;;X;
EVT_377139_DESC;After hard conditions of peace there's no doubt that Ottoman Empire cannot exist much longer. A group of radical officers announced the creation of a new country - the republic of Turkey, but the future of this country is still unknown....;;;;;;;;;;X;
EVT_377139_OPTIONA;Nihal Atsiz will lead the broken nation to revenge!;;;;;;;;;;X;
EVT_377139_OPTIONB;Sefik Husnu will introduce syndicalism!;;;;;;;;;;X;
EVT_377139_OPTIONC;Turkey needs peace and democracy;;;;;;;;;;X;
EVT_377140_NAME;Election;;;;;;;;;;X;
EVT_377140_DESC;Under our constitution, elections must be held every four years. There are two main political parties that have a chance to win at the ballot box, who will it be?;;;;;;;;;;X;
EVT_377140_OPTIONA;Republican People's Party - conservatives;;;;;;;;;;X;
EVT_377140_OPTIONB;Right Path Party - liberals;;;;;;;;;;X;
EVT_377147_NAME;Election;;;;;;;;;;X;
EVT_377147_DESC;Under our constitution, elections must be held every four years. There are two main political parties that have a chance to win at the ballot box, who will it be?;;;;;;;;;;X;
EVT_377147_OPTIONA;Republican People's Party - conservatives;;;;;;;;;;X;
EVT_377147_OPTIONB;Right Path Party - liberals;;;;;;;;;;X;
EVT_377148_NAME;Election;;;;;;;;;;X;
EVT_377148_DESC;Under our constitution, elections must be held every four years. There are two main political parties that have a chance to win at the ballot box, who will it be?;;;;;;;;;;X;
EVT_377148_OPTIONA;Republican People's Party - conservatives;;;;;;;;;;X;
EVT_377148_OPTIONB;Right Path Party - liberals;;;;;;;;;;X;
EVT_377149_NAME;Foreign policy;;;;;;;;;;X;
EVT_377149_DESC;With the Turkish people finally free from the opressive rule of the Sultans we can now freely decide our stance towards the international community. While many are arguing for an immediate alliance with other syndicalist nations, it might be wise enough to remain neutral to rebuild our country.;;;;;;;;;;X;
EVT_377149_OPTIONA;We must join arms with France;;;;;;;;;;X;
EVT_377149_OPTIONB;Isolationism, we must organize our country;;;;;;;;;;X;
EVT_377150_NAME;Turkey wants to join the Syndicalists;;;;;;;;;;X;
EVT_377150_DESC;The government of Turkey has expressed a desire to join the Syndcialist bloc. It's not a sudden move because pro-syndicalist policies are popular in many circles including the government and army. Do we want Turkish workers joining the crusade against bloodthirsty Germans and rotten imperialist Canadian pigs?;;;;;;;;;;X;
EVT_377150_OPTIONA;YES!;;;;;;;;;;X;
EVT_377150_OPTIONB;Rather not.;;;;;;;;;;X;
EVT_377151_NAME;We join the syndicalist bloc;;;;;;;;;;X;
EVT_377151_DESC;The French and British are happy to see us joining the common cause - destroying the evil imperialists. Now we are part of the syndicalist bloc.;;;;;;;;;;X;
EVT_377151_OPTIONA;This time we will win!;;;;;;;;;;X;
EVT_377141_NAME;Foreign policy;;;;;;;;;;X;
EVT_377141_DESC;We have to consider what our target is in our geo-political area...;;;;;;;;;;X;
EVT_377141_OPTIONA;We will regain all Ottoman lands!;;;;;;;;;;X;
EVT_377141_OPTIONB;We will regain our rightful Turkish lands!;;;;;;;;;;X;
EVT_377141_OPTIONC;Greece is our main enemy, we have to focus on them!;;;;;;;;;;X;
EVT_377141_OPTIOND;No revenge, peace!;;;;;;;;;;X;
EVT_377142_NAME;The Treaty of Damascus;;;;;;;;;;X;
EVT_377142_DESC;We've been beaten by the armed forces of the Arabian states. How did this happen? They've captured all our Arabian territory and even occupied parts of Anatolia! We should offer peace to them while we can!;;;;;;;;;;X;
EVT_377142_OPTIONA;Offer peace treaty, recognize Arabian teritorial gains;;;;;;;;;;X;
EVT_377142_OPTIONB;No, the war will continue until we march through Cairo!;;;;;;;;;;X;
EVT_377143_NAME;The Treaty of Damascus;;;;;;;;;;X;
EVT_377143_DESC;We've succesfully beaten the armed forces of the Ottoman Empire and conquered large parts of their empire. Now the humiliated Ottoman leadership offers us peace in which they promise to recognize our teritorial gains and withdraw from the disputed teritory. How shall we react?;;;;;;;;;;X;
EVT_377143_OPTIONA;Accept the proposal, this is more than we hoped!;;;;;;;;;;X;
EVT_377143_OPTIONB;No, the war will continue until our army marches through Istanbul!;;;;;;;;;;X;
EVT_377144_NAME;The Treaty of Damascus;;;;;;;;;;X;
EVT_377144_DESC;According to the Treaty of Damascus we must withdraw our force from the remaining parts of our Arabian provinces...;;;;;;;;;;X;
EVT_377144_OPTIONA;How humiliating!;;;;;;;;;;X;
EVT_377145_NAME;Arabians refused to sign peace treaty!;;;;;;;;;;X;
EVT_377145_DESC;The Arabian states refused our generous peace offer and renewed military actions....;;;;;;;;;;X;
EVT_377145_OPTIONA;They will pay for this...;;;;;;;;;;X;
EVT_377146_NAME;New Territories;;;;;;;;;;X;
EVT_377146_DESC;The Arabian bloc was succesful in its conflict with the Ottoman Empire and we were able to gain large swathes of Ottoman territory.;;;;;;;;;;X;
EVT_377146_OPTIONA;Great!;;;;;;;;;;X;
EVT_377152_NAME;The Treaty of Beyrut;;;;;;;;;;X;
EVT_377152_DESC;Our attempt to crush Ottoman Empire together with our allies from the Arabian bloc failed miserably! After our initial advance the armed forces of the Ottoman Empire counter-attacked and have driven us from all our captured territory. We should offer peace to them while we can!;;;;;;;;;;X;
EVT_377152_OPTIONA;Beg the Ottomans for peace;;;;;;;;;;X;
EVT_377152_OPTIONB;No, the war will continue until we march through Istanbul!;;;;;;;;;;X;
EVT_377153_NAME;The Treaty of Beyrut;;;;;;;;;;X;
